,Unnamed: 0.1, Temperatura (C), Humedad (%),Fecha,Hora
157,157,31.1,49.7,30/10/2022,30/10/2022
158,158,31.8,47.2,30/10/2022,30/10/2022
159,159,31.1,46.7,30/10/2022,30/10/2022
160,160,31.2,46.7,30/10/2022,30/10/2022
161,161,31.2,46.8,30/10/2022,30/10/2022
162,162,31.2,48.8,30/10/2022,30/10/2022
163,163,31.2,46.8,30/10/2022,30/10/2022
164,164,31.2,52.3,30/10/2022,30/10/2022
165,165,31.2,50.9,30/10/2022,30/10/2022
166,166,31.4,58.0,30/10/2022,30/10/2022
167,167,31.2,46.3,30/10/2022,30/10/2022
168,168,31.2,48.7,30/10/2022,30/10/2022
169,169,31.2,52.2,30/10/2022,30/10/2022
170,170,31.1,50.8,30/10/2022,30/10/2022
171,171,31.2,53.8,30/10/2022,30/10/2022
172,172,31.3,56.9,30/10/2022,30/10/2022
173,173,31.4,45.3,30/10/2022,30/10/2022
174,174,31.5,66.4,30/10/2022,30/10/2022
175,175,31.6,55.1,30/10/2022,30/10/2022
176,176,31.5,45.7,30/10/2022,30/10/2022
177,177,31.5,53.6,30/10/2022,30/10/2022
178,178,31.6,55.4,30/10/2022,30/10/2022
179,179,31.7,55.0,30/10/2022,30/10/2022
180,180,31.7,53.8,30/10/2022,30/10/2022
181,181,31.9,55.5,30/10/2022,30/10/2022
182,182,31.7,45.8,30/10/2022,30/10/2022
183,183,31.7,46.1,30/10/2022,30/10/2022
184,184,31.8,47.3,30/10/2022,30/10/2022
185,185,31.8,45.1,30/10/2022,30/10/2022
186,186,31.8,45.6,30/10/2022,30/10/2022
187,187,31.8,45.5,30/10/2022,30/10/2022
188,188,31.8,45.5,30/10/2022,30/10/2022
189,189,31.8,45.5,30/10/2022,30/10/2022
190,190,31.9,45.4,30/10/2022,30/10/2022
191,191,31.9,45.3,30/10/2022,30/10/2022
192,192,32.0,45.5,30/10/2022,30/10/2022
193,193,32.0,45.4,30/10/2022,30/10/2022
194,194,32.0,45.5,30/10/2022,30/10/2022
195,195,32.0,45.5,30/10/2022,30/10/2022
196,196,32.0,45.4,30/10/2022,30/10/2022
197,197,32.1,45.4,30/10/2022,30/10/2022
198,198,32.1,45.5,30/10/2022,30/10/2022
199,199,32.1,45.4,30/10/2022,30/10/2022
200,200,32.1,45.4,30/10/2022,30/10/2022
201,201,32.2,45.2,30/10/2022,30/10/2022
202,202,32.2,45.3,30/10/2022,30/10/2022
