,Unnamed: 0.1,Fecha, Temperatura (°C), Humedad (%),Hora
535,535,1/1/2021,23.2,63.8,1/1/2021
536,536,1/1/2021,23.2,63.8,1/1/2021
537,537,1/1/2021,23.2,63.9,1/1/2021
538,538,1/1/2021,23.2,64.0,1/1/2021
539,539,1/1/2021,23.2,64.0,1/1/2021
540,540,1/1/2021,23.2,63.9,1/1/2021
541,541,1/1/2021,23.2,63.9,1/1/2021
542,542,1/1/2021,23.2,63.8,1/1/2021
543,543,1/1/2021,23.2,63.9,1/1/2021
544,544,1/1/2021,23.2,64.0,1/1/2021
545,545,1/1/2021,23.2,64.0,1/1/2021
546,546,1/1/2021,23.2,64.0,1/1/2021
547,547,1/1/2021,23.2,64.0,1/1/2021
548,548,1/1/2021,23.2,64.0,1/1/2021
549,549,1/1/2021,23.2,64.0,1/1/2021
550,550,1/1/2021,23.3,64.3,1/1/2021
551,551,1/1/2021,23.3,64.4,1/1/2021
552,552,1/1/2021,23.3,64.3,1/1/2021
553,553,1/1/2021,23.3,64.3,1/1/2021
554,554,1/1/2021,23.3,64.2,1/1/2021
555,555,1/1/2021,23.4,64.1,1/1/2021
556,556,1/1/2021,23.4,64.0,1/1/2021
557,557,1/1/2021,23.4,64.0,1/1/2021
558,558,1/1/2021,23.4,64.2,1/1/2021
559,559,1/1/2021,23.5,64.2,1/1/2021
560,560,1/1/2021,23.5,63.9,1/1/2021
561,561,1/1/2021,23.5,63.7,1/1/2021
562,562,1/1/2021,23.6,63.7,1/1/2021
563,563,1/1/2021,23.6,63.6,1/1/2021
564,564,1/1/2021,23.5,63.5,1/1/2021
565,565,1/1/2021,23.6,63.5,1/1/2021
566,566,1/1/2021,23.6,63.8,1/1/2021
567,567,1/1/2021,23.6,64.0,1/1/2021
568,568,1/1/2021,23.6,63.9,1/1/2021
569,569,1/1/2021,23.6,63.8,1/1/2021
570,570,1/1/2021,23.6,63.8,1/1/2021
571,571,1/1/2021,23.6,63.7,1/1/2021
572,572,1/1/2021,23.6,63.6,1/1/2021
573,573,1/1/2021,23.6,63.6,1/1/2021
574,574,1/1/2021,23.6,63.6,1/1/2021
575,575,1/1/2021,23.6,63.6,1/1/2021
576,576,1/1/2021,23.6,63.7,1/1/2021
577,577,1/1/2021,23.6,63.7,1/1/2021
578,578,1/1/2021,23.6,63.7,1/1/2021
579,579,1/1/2021,23.6,63.7,1/1/2021
580,580,1/1/2021,23.6,63.7,1/1/2021
581,581,1/1/2021,23.6,63.8,1/1/2021
582,582,1/1/2021,23.6,63.8,1/1/2021
583,583,1/1/2021,23.6,63.8,1/1/2021
584,584,1/1/2021,23.7,63.9,1/1/2021
585,585,1/1/2021,23.7,63.8,1/1/2021
586,586,1/1/2021,23.7,63.8,1/1/2021
587,587,1/1/2021,23.7,64.0,1/1/2021
588,588,1/1/2021,23.7,64.2,1/1/2021
589,589,1/1/2021,23.7,64.2,1/1/2021
590,590,1/1/2021,23.7,64.2,1/1/2021
591,591,1/1/2021,23.7,64.1,1/1/2021
592,592,1/1/2021,23.7,63.9,1/1/2021
593,593,1/1/2021,23.7,63.7,1/1/2021
594,594,1/1/2021,23.7,63.6,1/1/2021
595,595,1/1/2021,23.7,63.6,1/1/2021
596,596,1/1/2021,23.8,63.7,1/1/2021
597,597,1/1/2021,23.8,63.8,1/1/2021
598,598,1/1/2021,23.8,63.9,1/1/2021
599,599,1/1/2021,23.8,64.0,1/1/2021
600,600,1/1/2021,23.8,63.9,1/1/2021
601,601,1/1/2021,23.8,63.8,1/1/2021
602,602,1/1/2021,23.8,63.7,1/1/2021
603,603,1/1/2021,23.9,63.7,1/1/2021
604,604,1/1/2021,23.9,63.7,1/1/2021
605,605,1/1/2021,23.9,63.8,1/1/2021
606,606,1/1/2021,23.9,63.9,1/1/2021
607,607,1/1/2021,23.9,64.1,1/1/2021
608,608,1/1/2021,23.9,64.2,1/1/2021
609,609,1/1/2021,23.9,64.2,1/1/2021
610,610,1/1/2021,23.9,64.2,1/1/2021
611,611,1/1/2021,23.9,64.2,1/1/2021
612,612,1/1/2021,23.9,64.1,1/1/2021
613,613,1/1/2021,23.9,64.1,1/1/2021
614,614,1/1/2021,23.9,64.1,1/1/2021
615,615,1/1/2021,23.9,64.1,1/1/2021
616,616,1/1/2021,23.9,64.1,1/1/2021
617,617,1/1/2021,23.9,64.3,1/1/2021
618,618,1/1/2021,23.9,64.3,1/1/2021
619,619,1/1/2021,23.9,64.3,1/1/2021
620,620,1/1/2021,23.9,64.2,1/1/2021
621,621,1/1/2021,23.9,64.5,1/1/2021
622,622,1/1/2021,23.9,65.2,1/1/2021
623,623,1/1/2021,23.9,64.9,1/1/2021
624,624,1/1/2021,23.9,64.5,1/1/2021
625,625,1/1/2021,23.9,64.3,1/1/2021
626,626,1/1/2021,23.9,64.2,1/1/2021
627,627,1/1/2021,23.9,64.8,1/1/2021
628,628,1/1/2021,23.9,65.5,1/1/2021
629,629,1/1/2021,24.0,66.5,1/1/2021
630,630,1/1/2021,24.0,66.8,1/1/2021
631,631,1/1/2021,24.0,66.2,1/1/2021
632,632,1/1/2021,24.0,65.9,1/1/2021
633,633,1/1/2021,24.0,65.3,1/1/2021
634,634,1/1/2021,24.1,64.9,1/1/2021
635,635,1/1/2021,24.1,64.6,1/1/2021
636,636,1/1/2021,24.1,64.5,1/1/2021
