,Unnamed: 0.1,Fecha, Temperatura (°C), Humedad (%),Hora
1311,1311,29/9/2022,27.9,49.3,29/9/2022
1312,1312,29/9/2022,27.8,49.5,29/9/2022
1313,1313,29/9/2022,27.9,49.4,29/9/2022
1314,1314,29/9/2022,27.9,49.4,29/9/2022
1315,1315,29/9/2022,28.0,49.5,29/9/2022
1316,1316,29/9/2022,27.9,49.3,29/9/2022
1317,1317,29/9/2022,28.0,49.5,29/9/2022
1318,1318,29/9/2022,28.0,49.4,29/9/2022
1319,1319,29/9/2022,28.0,49.3,29/9/2022
1320,1320,29/9/2022,28.0,49.3,29/9/2022
1321,1321,29/9/2022,28.1,49.5,29/9/2022
1322,1322,29/9/2022,28.0,49.4,29/9/2022
1323,1323,29/9/2022,28.1,49.3,29/9/2022
1324,1324,29/9/2022,28.1,49.3,29/9/2022
1325,1325,29/9/2022,28.1,49.4,29/9/2022
1326,1326,29/9/2022,28.1,49.4,29/9/2022
1327,1327,29/9/2022,28.2,49.5,29/9/2022
1328,1328,29/9/2022,28.2,49.4,29/9/2022
1329,1329,29/9/2022,28.2,49.4,29/9/2022
1330,1330,29/9/2022,28.2,49.4,29/9/2022
1331,1331,29/9/2022,28.2,49.3,29/9/2022
1332,1332,29/9/2022,28.2,49.2,29/9/2022
1333,1333,29/9/2022,28.2,49.0,29/9/2022
1334,1334,29/9/2022,28.2,48.9,29/9/2022
1335,1335,29/9/2022,28.3,48.9,29/9/2022
1336,1336,29/9/2022,28.3,48.7,29/9/2022
1337,1337,29/9/2022,28.3,48.5,29/9/2022
1338,1338,29/9/2022,28.3,48.4,29/9/2022
1339,1339,29/9/2022,28.3,48.5,29/9/2022
1340,1340,29/9/2022,28.3,48.5,29/9/2022
1341,1341,29/9/2022,28.3,48.6,29/9/2022
1342,1342,29/9/2022,28.3,48.7,29/9/2022
1343,1343,29/9/2022,28.3,48.9,29/9/2022
1344,1344,29/9/2022,28.3,49.0,29/9/2022
1345,1345,29/9/2022,28.3,49.0,29/9/2022
1346,1346,29/9/2022,28.4,49.2,29/9/2022
1347,1347,29/9/2022,28.3,49.2,29/9/2022
1348,1348,29/9/2022,28.3,49.2,29/9/2022
1349,1349,29/9/2022,28.3,49.2,29/9/2022
1350,1350,29/9/2022,28.3,49.3,29/9/2022
1351,1351,29/9/2022,28.3,49.2,29/9/2022
1352,1352,29/9/2022,28.4,49.1,29/9/2022
1353,1353,29/9/2022,28.3,49.0,29/9/2022
1354,1354,29/9/2022,28.4,49.0,29/9/2022
1355,1355,29/9/2022,28.4,49.0,29/9/2022
1356,1356,29/9/2022,28.4,49.0,29/9/2022
1357,1357,29/9/2022,28.3,49.0,29/9/2022
1358,1358,29/9/2022,28.3,49.0,29/9/2022
1359,1359,29/9/2022,28.4,48.9,29/9/2022
1360,1360,29/9/2022,28.4,48.8,29/9/2022
1361,1361,29/9/2022,28.4,48.7,29/9/2022
1362,1362,29/9/2022,28.4,48.7,29/9/2022
1363,1363,29/9/2022,28.4,48.9,29/9/2022
1364,1364,29/9/2022,28.4,48.9,29/9/2022
1365,1365,29/9/2022,28.4,48.8,29/9/2022
1366,1366,29/9/2022,28.4,48.8,29/9/2022
1367,1367,29/9/2022,28.3,48.8,29/9/2022
1368,1368,29/9/2022,28.3,48.9,29/9/2022
1369,1369,29/9/2022,28.3,49.0,29/9/2022
1370,1370,29/9/2022,28.3,49.0,29/9/2022
1371,1371,29/9/2022,28.4,49.0,29/9/2022
1372,1372,29/9/2022,28.4,49.0,29/9/2022
1373,1373,29/9/2022,28.4,49.0,29/9/2022
1374,1374,29/9/2022,28.4,49.0,29/9/2022
1375,1375,29/9/2022,28.4,49.0,29/9/2022
1376,1376,29/9/2022,28.4,49.0,29/9/2022
1377,1377,29/9/2022,28.4,49.0,29/9/2022
1378,1378,29/9/2022,28.4,49.1,29/9/2022
1379,1379,29/9/2022,28.4,49.2,29/9/2022
1380,1380,29/9/2022,28.4,49.2,29/9/2022
1381,1381,29/9/2022,28.3,49.2,29/9/2022
1382,1382,29/9/2022,28.3,49.2,29/9/2022
1383,1383,29/9/2022,28.4,49.3,29/9/2022
1384,1384,29/9/2022,28.3,49.2,29/9/2022
1385,1385,29/9/2022,28.3,49.1,29/9/2022
1386,1386,29/9/2022,28.3,49.1,29/9/2022
1387,1387,29/9/2022,28.3,49.2,29/9/2022
1388,1388,29/9/2022,28.3,49.1,29/9/2022
1389,1389,29/9/2022,28.3,49.1,29/9/2022
1390,1390,29/9/2022,28.3,49.1,29/9/2022
1391,1391,29/9/2022,28.3,49.1,29/9/2022
1392,1392,29/9/2022,28.3,49.1,29/9/2022
1393,1393,29/9/2022,28.3,49.1,29/9/2022
1394,1394,29/9/2022,28.3,49.1,29/9/2022
1395,1395,29/9/2022,28.2,49.1,29/9/2022
1396,1396,29/9/2022,28.2,49.2,29/9/2022
1397,1397,29/9/2022,28.2,49.2,29/9/2022
1398,1398,29/9/2022,28.2,49.0,29/9/2022
1399,1399,29/9/2022,28.2,49.0,29/9/2022
1400,1400,29/9/2022,28.2,49.0,29/9/2022
1401,1401,29/9/2022,28.1,49.0,29/9/2022
1402,1402,29/9/2022,28.1,49.0,29/9/2022
1403,1403,29/9/2022,28.1,49.0,29/9/2022
1404,1404,29/9/2022,28.2,49.0,29/9/2022
1405,1405,29/9/2022,28.1,48.9,29/9/2022
1406,1406,29/9/2022,28.1,48.9,29/9/2022
1407,1407,29/9/2022,28.1,48.8,29/9/2022
1408,1408,29/9/2022,28.0,48.8,29/9/2022
1409,1409,29/9/2022,28.0,48.9,29/9/2022
1410,1410,29/9/2022,28.0,49.0,29/9/2022
1411,1411,29/9/2022,28.1,49.1,29/9/2022
1412,1412,29/9/2022,28.1,49.2,29/9/2022
1413,1413,29/9/2022,28.1,49.2,29/9/2022
1414,1414,29/9/2022,28.1,49.3,29/9/2022
1415,1415,29/9/2022,28.1,49.3,29/9/2022
1416,1416,29/9/2022,28.1,49.3,29/9/2022
1417,1417,29/9/2022,28.1,49.3,29/9/2022
1418,1418,29/9/2022,28.2,49.5,29/9/2022
1419,1419,29/9/2022,28.1,49.6,29/9/2022
1420,1420,29/9/2022,28.1,49.6,29/9/2022
1421,1421,29/9/2022,28.1,49.6,29/9/2022
1422,1422,29/9/2022,28.1,49.6,29/9/2022
1423,1423,29/9/2022,28.1,49.6,29/9/2022
1424,1424,29/9/2022,28.1,49.7,29/9/2022
1425,1425,29/9/2022,28.1,49.7,29/9/2022
1426,1426,29/9/2022,28.1,49.6,29/9/2022
1427,1427,29/9/2022,28.1,49.6,29/9/2022
1428,1428,29/9/2022,28.1,49.5,29/9/2022
1429,1429,29/9/2022,28.1,49.5,29/9/2022
1430,1430,29/9/2022,28.1,49.5,29/9/2022
1431,1431,29/9/2022,28.1,49.4,29/9/2022
1432,1432,29/9/2022,28.1,49.2,29/9/2022
1433,1433,29/9/2022,28.1,49.1,29/9/2022
1434,1434,29/9/2022,28.1,49.1,29/9/2022
1435,1435,29/9/2022,28.1,49.1,29/9/2022
1436,1436,29/9/2022,28.1,49.4,29/9/2022
1437,1437,29/9/2022,28.1,49.3,29/9/2022
1438,1438,29/9/2022,28.1,49.3,29/9/2022
1439,1439,29/9/2022,28.1,49.7,29/9/2022
1440,1440,29/9/2022,28.1,49.6,29/9/2022
1441,1441,29/9/2022,28.1,49.4,29/9/2022
1442,1442,29/9/2022,28.1,49.3,29/9/2022
1443,1443,29/9/2022,28.1,49.3,29/9/2022
1444,1444,29/9/2022,28.1,49.2,29/9/2022
1445,1445,29/9/2022,28.1,49.2,29/9/2022
1446,1446,29/9/2022,28.1,49.2,29/9/2022
1447,1447,29/9/2022,28.0,49.2,29/9/2022
1448,1448,29/9/2022,28.0,49.2,29/9/2022
1449,1449,29/9/2022,28.0,49.1,29/9/2022
1450,1450,29/9/2022,28.0,49.1,29/9/2022
1451,1451,29/9/2022,28.0,49.1,29/9/2022
1452,1452,29/9/2022,28.0,49.1,29/9/2022
1453,1453,29/9/2022,28.0,49.0,29/9/2022
1454,1454,29/9/2022,28.0,48.9,29/9/2022
1455,1455,29/9/2022,28.0,49.0,29/9/2022
1456,1456,29/9/2022,28.0,49.1,29/9/2022
1457,1457,29/9/2022,28.0,49.1,29/9/2022
1458,1458,29/9/2022,28.0,49.1,29/9/2022
1459,1459,29/9/2022,28.0,49.0,29/9/2022
1460,1460,29/9/2022,28.0,48.9,29/9/2022
1461,1461,29/9/2022,28.0,48.9,29/9/2022
1462,1462,29/9/2022,28.0,48.9,29/9/2022
1463,1463,29/9/2022,28.0,48.8,29/9/2022
1464,1464,29/9/2022,28.0,48.8,29/9/2022
1465,1465,29/9/2022,28.0,48.7,29/9/2022
1466,1466,29/9/2022,28.0,48.8,29/9/2022
1467,1467,29/9/2022,28.0,48.8,29/9/2022
1468,1468,29/9/2022,28.0,48.9,29/9/2022
1469,1469,29/9/2022,28.0,48.9,29/9/2022
1470,1470,29/9/2022,28.0,49.0,29/9/2022
1471,1471,29/9/2022,28.0,49.1,29/9/2022
1472,1472,29/9/2022,28.0,49.1,29/9/2022
1473,1473,29/9/2022,28.0,49.1,29/9/2022
1474,1474,29/9/2022,28.0,49.0,29/9/2022
1475,1475,29/9/2022,28.0,49.0,29/9/2022
1476,1476,29/9/2022,28.0,49.0,29/9/2022
1477,1477,29/9/2022,28.0,48.9,29/9/2022
1478,1478,29/9/2022,28.0,48.9,29/9/2022
1479,1479,29/9/2022,28.0,49.0,29/9/2022
1480,1480,29/9/2022,27.9,48.9,29/9/2022
1481,1481,29/9/2022,27.9,49.0,29/9/2022
1482,1482,29/9/2022,27.9,49.1,29/9/2022
1483,1483,29/9/2022,27.9,49.2,29/9/2022
1484,1484,29/9/2022,27.9,49.2,29/9/2022
1485,1485,29/9/2022,27.9,49.2,29/9/2022
1486,1486,29/9/2022,27.8,49.2,29/9/2022
1487,1487,29/9/2022,27.8,49.2,29/9/2022
1488,1488,29/9/2022,27.8,49.2,29/9/2022
1489,1489,29/9/2022,27.8,49.2,29/9/2022
1490,1490,29/9/2022,27.8,49.3,29/9/2022
1491,1491,29/9/2022,27.8,49.3,29/9/2022
1492,1492,29/9/2022,27.8,49.3,29/9/2022
1493,1493,29/9/2022,27.8,49.3,29/9/2022
1494,1494,29/9/2022,27.9,49.4,29/9/2022
1495,1495,29/9/2022,27.8,49.4,29/9/2022
1496,1496,29/9/2022,27.8,49.6,29/9/2022
1497,1497,29/9/2022,27.9,49.8,29/9/2022
1498,1498,29/9/2022,27.8,49.9,29/9/2022
1499,1499,29/9/2022,27.8,50.0,29/9/2022
1500,1500,29/9/2022,27.9,50.2,29/9/2022
1501,1501,29/9/2022,27.9,50.2,29/9/2022
1502,1502,29/9/2022,27.9,50.3,29/9/2022
1503,1503,29/9/2022,27.9,50.4,29/9/2022
1504,1504,29/9/2022,27.9,50.5,29/9/2022
1505,1505,29/9/2022,27.9,50.4,29/9/2022
1506,1506,29/9/2022,27.9,50.2,29/9/2022
1507,1507,29/9/2022,27.9,50.1,29/9/2022
1508,1508,29/9/2022,27.9,50.1,29/9/2022
1509,1509,29/9/2022,27.9,50.1,29/9/2022
1510,1510,29/9/2022,27.9,50.3,29/9/2022
1511,1511,29/9/2022,27.9,50.4,29/9/2022
1512,1512,29/9/2022,27.9,50.4,29/9/2022
1513,1513,29/9/2022,27.9,50.3,29/9/2022
1514,1514,29/9/2022,27.9,50.3,29/9/2022
1515,1515,29/9/2022,27.9,50.2,29/9/2022
1516,1516,29/9/2022,27.9,50.0,29/9/2022
1517,1517,29/9/2022,27.9,50.1,29/9/2022
1518,1518,29/9/2022,27.9,50.0,29/9/2022
1519,1519,29/9/2022,27.9,50.0,29/9/2022
1520,1520,29/9/2022,28.0,50.0,29/9/2022
1521,1521,29/9/2022,28.0,49.9,29/9/2022
1522,1522,29/9/2022,28.0,49.8,29/9/2022
1523,1523,29/9/2022,28.0,49.6,29/9/2022
1524,1524,29/9/2022,28.0,49.6,29/9/2022
1525,1525,29/9/2022,28.0,49.6,29/9/2022
1526,1526,29/9/2022,28.0,49.5,29/9/2022
1527,1527,29/9/2022,28.1,49.5,29/9/2022
1528,1528,29/9/2022,28.0,49.3,29/9/2022
1529,1529,29/9/2022,28.1,49.3,29/9/2022
1530,1530,29/9/2022,28.1,49.3,29/9/2022
1531,1531,29/9/2022,28.2,49.3,29/9/2022
1532,1532,29/9/2022,28.2,49.3,29/9/2022
1533,1533,29/9/2022,28.2,49.3,29/9/2022
1534,1534,29/9/2022,28.2,49.3,29/9/2022
1535,1535,29/9/2022,28.2,49.3,29/9/2022
1536,1536,29/9/2022,28.3,49.4,29/9/2022
1537,1537,29/9/2022,28.3,49.5,29/9/2022
1538,1538,29/9/2022,28.3,49.5,29/9/2022
1539,1539,29/9/2022,28.3,49.5,29/9/2022
1540,1540,29/9/2022,28.3,49.5,29/9/2022
1541,1541,29/9/2022,28.3,49.4,29/9/2022
1542,1542,29/9/2022,28.2,49.3,29/9/2022
1543,1543,29/9/2022,28.2,49.5,29/9/2022
1544,1544,29/9/2022,28.2,49.6,29/9/2022
1545,1545,29/9/2022,28.2,49.8,29/9/2022
1546,1546,29/9/2022,28.2,49.7,29/9/2022
1547,1547,29/9/2022,28.2,49.7,29/9/2022
1548,1548,29/9/2022,28.2,49.7,29/9/2022
1549,1549,29/9/2022,28.2,49.6,29/9/2022
1550,1550,29/9/2022,28.2,49.6,29/9/2022
1551,1551,29/9/2022,28.2,49.6,29/9/2022
1552,1552,29/9/2022,28.3,49.9,29/9/2022
1553,1553,29/9/2022,28.2,50.0,29/9/2022
1554,1554,29/9/2022,28.2,50.0,29/9/2022
1555,1555,29/9/2022,28.3,50.0,29/9/2022
1556,1556,29/9/2022,28.3,49.9,29/9/2022
1557,1557,29/9/2022,28.3,49.8,29/9/2022
1558,1558,29/9/2022,28.3,49.6,29/9/2022
1559,1559,29/9/2022,28.3,49.6,29/9/2022
1560,1560,29/9/2022,28.3,49.5,29/9/2022
1561,1561,29/9/2022,28.4,49.6,29/9/2022
1562,1562,29/9/2022,28.4,49.6,29/9/2022
1563,1563,29/9/2022,28.4,49.5,29/9/2022
1564,1564,29/9/2022,28.4,49.4,29/9/2022
1565,1565,29/9/2022,28.5,49.3,29/9/2022
1566,1566,29/9/2022,28.5,49.3,29/9/2022
1567,1567,29/9/2022,28.5,49.3,29/9/2022
1568,1568,29/9/2022,28.6,49.3,29/9/2022
1569,1569,29/9/2022,28.6,49.3,29/9/2022
1570,1570,29/9/2022,28.6,49.5,29/9/2022
1571,1571,29/9/2022,28.6,49.4,29/9/2022
1572,1572,29/9/2022,28.7,49.4,29/9/2022
1573,1573,29/9/2022,28.7,49.4,29/9/2022
1574,1574,29/9/2022,28.7,49.4,29/9/2022
1575,1575,29/9/2022,28.7,49.3,29/9/2022
1576,1576,29/9/2022,28.7,49.3,29/9/2022
1577,1577,29/9/2022,28.8,49.2,29/9/2022
1578,1578,29/9/2022,28.8,49.1,29/9/2022
1579,1579,29/9/2022,28.8,48.9,29/9/2022
1580,1580,29/9/2022,28.8,48.9,29/9/2022
1581,1581,29/9/2022,28.7,48.7,29/9/2022
1582,1582,29/9/2022,28.8,48.6,29/9/2022
1583,1583,29/9/2022,28.9,48.4,29/9/2022
1584,1584,29/9/2022,28.9,48.3,29/9/2022
1585,1585,29/9/2022,29.0,48.2,29/9/2022
1586,1586,29/9/2022,29.0,48.1,29/9/2022
1587,1587,29/9/2022,29.0,48.1,29/9/2022
1588,1588,29/9/2022,29.0,47.9,29/9/2022
1589,1589,29/9/2022,29.0,47.9,29/9/2022
1590,1590,29/9/2022,29.1,48.0,29/9/2022
1591,1591,29/9/2022,29.0,47.7,29/9/2022
1592,1592,29/9/2022,29.0,47.5,29/9/2022
1593,1593,29/9/2022,29.0,47.5,29/9/2022
1594,1594,29/9/2022,29.0,47.5,29/9/2022
1595,1595,29/9/2022,29.1,47.8,29/9/2022
1596,1596,29/9/2022,29.1,48.0,29/9/2022
1597,1597,29/9/2022,29.1,47.9,29/9/2022
1598,1598,29/9/2022,29.1,47.9,29/9/2022
1599,1599,29/9/2022,29.1,47.8,29/9/2022
1600,1600,29/9/2022,29.1,47.8,29/9/2022
1601,1601,29/9/2022,29.1,47.9,29/9/2022
1602,1602,29/9/2022,29.1,48.0,29/9/2022
1603,1603,29/9/2022,29.2,48.0,29/9/2022
1604,1604,29/9/2022,29.2,47.8,29/9/2022
1605,1605,29/9/2022,29.2,48.0,29/9/2022
1606,1606,29/9/2022,29.2,48.0,29/9/2022
1607,1607,29/9/2022,29.3,47.9,29/9/2022
1608,1608,29/9/2022,29.3,47.9,29/9/2022
1609,1609,29/9/2022,29.4,47.8,29/9/2022
1610,1610,29/9/2022,29.4,47.8,29/9/2022
1611,1611,29/9/2022,29.4,47.6,29/9/2022
1612,1612,29/9/2022,29.4,47.3,29/9/2022
1613,1613,29/9/2022,29.4,47.1,29/9/2022
1614,1614,29/9/2022,29.5,47.0,29/9/2022
1615,1615,29/9/2022,29.5,47.1,29/9/2022
1616,1616,29/9/2022,29.5,47.1,29/9/2022
1617,1617,29/9/2022,29.5,46.9,29/9/2022
1618,1618,29/9/2022,29.5,46.8,29/9/2022
1619,1619,29/9/2022,29.6,46.8,29/9/2022
1620,1620,29/9/2022,29.6,46.8,29/9/2022
1621,1621,29/9/2022,29.6,46.4,29/9/2022
1622,1622,29/9/2022,29.6,46.1,29/9/2022
1623,1623,29/9/2022,29.6,46.0,29/9/2022
1624,1624,29/9/2022,29.6,45.9,29/9/2022
1625,1625,29/9/2022,29.6,45.9,29/9/2022
1626,1626,29/9/2022,29.6,46.0,29/9/2022
1627,1627,29/9/2022,29.7,46.0,29/9/2022
1628,1628,29/9/2022,29.7,46.0,29/9/2022
1629,1629,29/9/2022,29.7,45.9,29/9/2022
1630,1630,29/9/2022,29.7,45.9,29/9/2022
1631,1631,29/9/2022,29.8,46.0,29/9/2022
1632,1632,29/9/2022,29.8,45.9,29/9/2022
1633,1633,29/9/2022,29.8,45.9,29/9/2022
1634,1634,29/9/2022,29.9,45.8,29/9/2022
1635,1635,29/9/2022,29.9,45.7,29/9/2022
1636,1636,29/9/2022,29.9,45.5,29/9/2022
1637,1637,29/9/2022,30.0,45.5,29/9/2022
1638,1638,29/9/2022,29.9,45.4,29/9/2022
1639,1639,29/9/2022,29.9,45.6,29/9/2022
1640,1640,29/9/2022,29.9,45.7,29/9/2022
1641,1641,29/9/2022,29.9,45.7,29/9/2022
1642,1642,29/9/2022,29.9,45.9,29/9/2022
1643,1643,29/9/2022,29.9,45.8,29/9/2022
1644,1644,29/9/2022,29.9,45.4,29/9/2022
1645,1645,29/9/2022,29.9,44.9,29/9/2022
1646,1646,29/9/2022,29.8,44.8,29/9/2022
1647,1647,29/9/2022,29.8,44.9,29/9/2022
1648,1648,29/9/2022,29.7,44.9,29/9/2022
1649,1649,29/9/2022,29.7,45.0,29/9/2022
1650,1650,29/9/2022,29.7,45.1,29/9/2022
1651,1651,29/9/2022,29.6,45.2,29/9/2022
1652,1652,29/9/2022,29.5,45.3,29/9/2022
1653,1653,29/9/2022,29.5,45.5,29/9/2022
1654,1654,29/9/2022,29.5,45.5,29/9/2022
1655,1655,29/9/2022,29.5,45.7,29/9/2022
1656,1656,29/9/2022,29.4,45.8,29/9/2022
1657,1657,29/9/2022,29.4,45.9,29/9/2022
1658,1658,29/9/2022,29.4,46.1,29/9/2022
1659,1659,29/9/2022,29.3,46.1,29/9/2022
1660,1660,29/9/2022,29.3,46.4,29/9/2022
1661,1661,29/9/2022,29.3,47.4,29/9/2022
1662,1662,29/9/2022,29.2,47.5,29/9/2022
1663,1663,29/9/2022,29.2,47.5,29/9/2022
1664,1664,29/9/2022,29.2,47.3,29/9/2022
1665,1665,29/9/2022,29.1,47.2,29/9/2022
1666,1666,29/9/2022,29.1,47.3,29/9/2022
1667,1667,29/9/2022,29.0,47.4,29/9/2022
1668,1668,29/9/2022,29.0,47.3,29/9/2022
1669,1669,29/9/2022,29.0,47.3,29/9/2022
1670,1670,29/9/2022,28.9,47.2,29/9/2022
1671,1671,29/9/2022,28.9,47.2,29/9/2022
1672,1672,29/9/2022,28.9,47.2,29/9/2022
1673,1673,29/9/2022,28.8,47.2,29/9/2022
1674,1674,29/9/2022,28.8,47.5,29/9/2022
1675,1675,29/9/2022,28.8,47.2,29/9/2022
1676,1676,29/9/2022,28.7,47.4,29/9/2022
1677,1677,29/9/2022,28.7,47.6,29/9/2022
1678,1678,29/9/2022,28.7,47.6,29/9/2022
1679,1679,29/9/2022,28.6,47.9,29/9/2022
1680,1680,29/9/2022,28.6,48.2,29/9/2022
1681,1681,29/9/2022,28.5,48.3,29/9/2022
1682,1682,29/9/2022,28.5,48.3,29/9/2022
1683,1683,29/9/2022,28.4,48.1,29/9/2022
1684,1684,29/9/2022,28.4,48.1,29/9/2022
1685,1685,29/9/2022,28.4,48.2,29/9/2022
1686,1686,29/9/2022,28.4,48.2,29/9/2022
1687,1687,29/9/2022,28.3,48.2,29/9/2022
1688,1688,29/9/2022,28.3,48.3,29/9/2022
1689,1689,29/9/2022,28.3,48.4,29/9/2022
1690,1690,29/9/2022,28.4,48.4,29/9/2022
1691,1691,29/9/2022,28.4,48.5,29/9/2022
1692,1692,29/9/2022,28.4,48.4,29/9/2022
1693,1693,29/9/2022,28.4,48.3,29/9/2022
1694,1694,29/9/2022,28.4,48.4,29/9/2022
1695,1695,29/9/2022,28.4,48.6,29/9/2022
1696,1696,29/9/2022,28.4,48.5,29/9/2022
1697,1697,29/9/2022,28.4,48.2,29/9/2022
1698,1698,29/9/2022,28.4,47.9,29/9/2022
1699,1699,29/9/2022,28.4,47.9,29/9/2022
1700,1700,29/9/2022,28.4,48.1,29/9/2022
1701,1701,29/9/2022,28.4,48.4,29/9/2022
1702,1702,29/9/2022,28.4,48.5,29/9/2022
1703,1703,29/9/2022,28.4,48.6,29/9/2022
1704,1704,29/9/2022,28.3,48.7,29/9/2022
1705,1705,29/9/2022,28.3,48.9,29/9/2022
1706,1706,29/9/2022,28.3,49.0,29/9/2022
1707,1707,29/9/2022,28.3,48.9,29/9/2022
1708,1708,29/9/2022,28.3,48.8,29/9/2022
1709,1709,29/9/2022,28.3,48.8,29/9/2022
1710,1710,29/9/2022,28.4,48.8,29/9/2022
1711,1711,29/9/2022,28.4,48.9,29/9/2022
1712,1712,29/9/2022,28.4,48.9,29/9/2022
1713,1713,29/9/2022,28.4,48.9,29/9/2022
1714,1714,29/9/2022,28.4,48.9,29/9/2022
1715,1715,29/9/2022,28.5,48.9,29/9/2022
1716,1716,29/9/2022,28.5,48.9,29/9/2022
1717,1717,29/9/2022,28.5,48.9,29/9/2022
1718,1718,29/9/2022,28.5,48.9,29/9/2022
1719,1719,29/9/2022,28.6,48.9,29/9/2022
1720,1720,29/9/2022,28.6,48.8,29/9/2022
1721,1721,29/9/2022,28.6,48.7,29/9/2022
1722,1722,29/9/2022,28.6,48.6,29/9/2022
1723,1723,29/9/2022,28.6,48.1,29/9/2022
1724,1724,29/9/2022,28.6,47.8,29/9/2022
1725,1725,29/9/2022,28.6,47.7,29/9/2022
1726,1726,29/9/2022,28.6,47.9,29/9/2022
1727,1727,29/9/2022,28.7,48.2,29/9/2022
1728,1728,29/9/2022,28.6,48.3,29/9/2022
1729,1729,29/9/2022,28.6,48.0,29/9/2022
1730,1730,29/9/2022,28.6,47.9,29/9/2022
1731,1731,29/9/2022,28.6,47.9,29/9/2022
1732,1732,29/9/2022,28.5,47.8,29/9/2022
1733,1733,29/9/2022,28.5,47.8,29/9/2022
1734,1734,29/9/2022,28.5,47.8,29/9/2022
1735,1735,29/9/2022,28.5,47.8,29/9/2022
1736,1736,29/9/2022,28.5,47.9,29/9/2022
1737,1737,29/9/2022,28.5,48.2,29/9/2022
1738,1738,29/9/2022,28.5,48.3,29/9/2022
1739,1739,29/9/2022,28.6,48.5,29/9/2022
1740,1740,29/9/2022,28.6,48.5,29/9/2022
1741,1741,29/9/2022,28.6,48.4,29/9/2022
1742,1742,29/9/2022,28.6,48.4,29/9/2022
1743,1743,29/9/2022,28.7,48.5,29/9/2022
1744,1744,29/9/2022,28.7,48.6,29/9/2022
1745,1745,29/9/2022,28.7,48.5,29/9/2022
1746,1746,29/9/2022,28.7,48.4,29/9/2022
1747,1747,29/9/2022,28.8,48.3,29/9/2022
1748,1748,29/9/2022,28.8,48.2,29/9/2022
1749,1749,29/9/2022,28.9,48.1,29/9/2022
1750,1750,29/9/2022,28.9,48.0,29/9/2022
1751,1751,29/9/2022,28.9,48.0,29/9/2022
1752,1752,29/9/2022,28.9,48.0,29/9/2022
1753,1753,29/9/2022,28.9,48.0,29/9/2022
1754,1754,29/9/2022,28.9,48.0,29/9/2022
1755,1755,29/9/2022,29.0,47.9,29/9/2022
1756,1756,29/9/2022,29.1,47.9,29/9/2022
1757,1757,29/9/2022,29.1,47.8,29/9/2022
1758,1758,29/9/2022,29.1,47.9,29/9/2022
1759,1759,29/9/2022,29.0,48.1,29/9/2022
1760,1760,29/9/2022,29.0,48.3,29/9/2022
1761,1761,29/9/2022,29.0,48.5,29/9/2022
1762,1762,29/9/2022,29.0,48.5,29/9/2022
1763,1763,29/9/2022,29.0,48.6,29/9/2022
1764,1764,29/9/2022,29.0,48.5,29/9/2022
1765,1765,29/9/2022,29.0,48.5,29/9/2022
1766,1766,29/9/2022,29.0,48.5,29/9/2022
1767,1767,29/9/2022,29.0,48.7,29/9/2022
1768,1768,29/9/2022,29.0,48.5,29/9/2022
1769,1769,29/9/2022,29.0,48.5,29/9/2022
1770,1770,29/9/2022,29.0,48.7,29/9/2022
1771,1771,29/9/2022,29.0,48.7,29/9/2022
1772,1772,29/9/2022,29.0,48.8,29/9/2022
1773,1773,29/9/2022,28.9,48.9,29/9/2022
1774,1774,29/9/2022,28.9,48.9,29/9/2022
1775,1775,29/9/2022,28.9,48.4,29/9/2022
1776,1776,29/9/2022,28.9,48.0,29/9/2022
1777,1777,29/9/2022,28.9,47.6,29/9/2022
1778,1778,29/9/2022,28.9,47.5,29/9/2022
1779,1779,29/9/2022,28.9,47.6,29/9/2022
1780,1780,29/9/2022,28.9,47.7,29/9/2022
1781,1781,29/9/2022,28.9,47.7,29/9/2022
1782,1782,29/9/2022,28.9,47.5,29/9/2022
1783,1783,29/9/2022,28.9,47.3,29/9/2022
1784,1784,29/9/2022,28.9,47.2,29/9/2022
1785,1785,29/9/2022,28.9,47.2,29/9/2022
1786,1786,29/9/2022,28.9,47.2,29/9/2022
1787,1787,29/9/2022,28.9,47.2,29/9/2022
1788,1788,29/9/2022,28.9,47.2,29/9/2022
1789,1789,29/9/2022,28.8,47.1,29/9/2022
1790,1790,29/9/2022,28.9,47.3,29/9/2022
1791,1791,29/9/2022,28.9,47.3,29/9/2022
1792,1792,29/9/2022,28.8,47.3,29/9/2022
1793,1793,29/9/2022,28.8,47.4,29/9/2022
1794,1794,29/9/2022,28.8,47.5,29/9/2022
1795,1795,29/9/2022,28.9,47.6,29/9/2022
1796,1796,29/9/2022,28.9,47.7,29/9/2022
1797,1797,29/9/2022,28.8,47.8,29/9/2022
1798,1798,29/9/2022,28.8,48.0,29/9/2022
1799,1799,29/9/2022,28.8,48.1,29/9/2022
1800,1800,29/9/2022,28.8,48.2,29/9/2022
1801,1801,29/9/2022,28.8,48.1,29/9/2022
1802,1802,29/9/2022,28.8,48.1,29/9/2022
1803,1803,29/9/2022,28.8,48.2,29/9/2022
1804,1804,29/9/2022,28.8,48.5,29/9/2022
1805,1805,29/9/2022,28.7,48.4,29/9/2022
1806,1806,29/9/2022,28.7,48.5,29/9/2022
1807,1807,29/9/2022,28.6,48.4,29/9/2022
1808,1808,29/9/2022,28.7,48.6,29/9/2022
