Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1161253,-,-,-,3.37,-76.54,-5,1032,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.2.2
Year,Month,Day,Hour,Minute,Cloud Type,GHI,Surface Albedo
2021,6,23,2,30,0,0,0.16
2021,6,23,3,30,0,0,0.16
2021,6,23,4,30,0,0,0.16
2021,6,23,5,30,0,0,0.16
2021,6,23,6,30,0,69,0.16
2021,6,23,7,30,0,286,0.16
2021,6,23,8,30,0,513,0.16
2021,6,23,9,30,0,708,0.16
2021,6,23,10,30,0,817,0.16
2021,6,23,11,30,7,856,0.16
2021,6,23,12,30,0,863,0.16
2021,6,23,13,30,3,595,0.16
2021,6,23,14,30,8,253,0.16
2021,6,23,15,30,8,451,0.16
2021,6,23,16,30,7,170,0.16
2021,6,23,17,30,7,65,0.16
2021,6,23,18,30,7,0,0.16
2021,6,23,19,30,3,0,0.15
2021,6,23,20,30,3,0,0.15
2021,6,23,21,30,3,0,0.15
2021,6,23,22,30,3,0,0.15
2021,6,23,23,30,3,0,0.15
2021,6,24,0,30,3,0,0.15
2021,6,24,1,30,3,0,0.15
2021,6,24,2,30,3,0,0.15
2021,6,24,3,30,3,0,0.15
2021,6,24,4,30,3,0,0.15
2021,6,24,5,30,3,0,0.15
2021,6,24,6,30,3,21,0.15
2021,6,24,7,30,3,84,0.15
2021,6,24,8,30,3,191,0.15
2021,6,24,9,30,3,572,0.15
2021,6,24,10,30,0,732,0.15
2021,6,24,11,30,3,652,0.15
2021,6,24,12,30,7,924,0.15
2021,6,24,13,30,3,644,0.15
2021,6,24,14,30,0,630,0.15
2021,6,24,15,30,7,535,0.15
2021,6,24,16,30,0,325,0.15
2021,6,24,17,30,0,114,0.15
2021,6,24,18,30,0,0,0.15
2021,6,24,19,30,7,0,0.15
2021,6,24,20,30,7,0,0.15
2021,6,24,21,30,7,0,0.15
2021,6,24,22,30,7,0,0.15
2021,6,24,23,30,7,0,0.15
2021,6,25,0,30,7,0,0.15
2021,6,25,1,30,7,0,0.15
2021,6,25,2,30,7,0,0.15
2021,6,25,3,30,7,0,0.15
2021,6,25,4,30,7,0,0.15
2021,6,25,5,30,7,0,0.15
2021,6,25,6,30,7,34,0.15
2021,6,25,7,30,7,167,0.15
2021,6,25,8,30,7,308,0.15
2021,6,25,9,30,7,514,0.15
2021,6,25,10,30,6,332,0.15
2021,6,25,11,30,7,514,0.15
2021,6,25,12,30,7,594,0.15
2021,6,25,13,30,7,546,0.15
2021,6,25,14,30,7,450,0.15
2021,6,25,15,30,7,404,0.15
2021,6,25,16,30,7,224,0.15
2021,6,25,17,30,7,69,0.15
2021,6,25,18,30,7,0,0.15
2021,6,25,19,30,0,0,0.15
2021,6,25,20,30,0,0,0.15
2021,6,25,21,30,0,0,0.15
2021,6,25,22,30,0,0,0.15
2021,6,25,23,30,0,0,0.15
2021,6,26,0,30,0,0,0.15
2021,6,26,1,30,0,0,0.15
2021,6,26,2,30,0,0,0.15
2021,6,26,3,30,0,0,0.15
2021,6,26,4,30,0,0,0.15
2021,6,26,5,30,0,0,0.15
2021,6,26,6,30,0,58,0.15
2021,6,26,7,30,0,253,0.15
2021,6,26,8,30,0,456,0.15
2021,6,26,9,30,7,653,0.15
2021,6,26,10,30,3,611,0.15
2021,6,26,11,30,0,885,0.15
2021,6,26,12,30,8,860,0.15
2021,6,26,13,30,7,820,0.15
2021,6,26,14,30,8,656,0.15
2021,6,26,15,30,8,420,0.15
2021,6,26,16,30,8,298,0.15
2021,6,26,17,30,8,99,0.15
2021,6,26,18,30,8,0,0.15
2021,6,26,19,30,8,0,0.15
2021,6,26,20,30,8,0,0.15
2021,6,26,21,30,8,0,0.15
2021,6,26,22,30,8,0,0.15
2021,6,26,23,30,8,0,0.15
2021,6,27,0,30,8,0,0.15
2021,6,27,1,30,8,0,0.15
2021,6,27,2,30,8,0,0.15
2021,6,27,3,30,8,0,0.15
2021,6,27,4,30,8,0,0.15
2021,6,27,5,30,8,0,0.15
2021,6,27,6,30,8,19,0.15
2021,6,27,7,30,8,120,0.15
2021,6,27,8,30,8,238,0.15
2021,6,27,9,30,4,352,0.15
2021,6,27,10,30,4,444,0.15
2021,6,27,11,30,3,538,0.15
2021,6,27,12,30,0,937,0.15
2021,6,27,13,30,0,858,0.15
2021,6,27,14,30,3,658,0.15
2021,6,27,15,30,7,391,0.15
2021,6,27,16,30,7,233,0.15
2021,6,27,17,30,7,76,0.15
2021,6,27,18,30,7,0,0.15
2021,6,27,19,30,8,0,0.15
2021,6,27,20,30,8,0,0.15
2021,6,27,21,30,8,0,0.15
2021,6,27,22,30,8,0,0.15
2021,6,27,23,30,8,0,0.15
2021,6,28,0,30,8,0,0.15
2021,6,28,1,30,8,0,0.15
2021,6,28,2,30,8,0,0.15
2021,6,28,3,30,8,0,0.15
2021,6,28,4,30,8,0,0.15
2021,6,28,5,30,8,0,0.15
2021,6,28,6,30,8,39,0.15
2021,6,28,7,30,8,178,0.15
2021,6,28,8,30,8,345,0.15
2021,6,28,9,30,3,441,0.15
2021,6,28,10,30,0,837,0.15
2021,6,28,11,30,0,876,0.15
2021,6,28,12,30,0,938,0.15
2021,6,28,13,30,0,876,0.15
2021,6,28,14,30,0,750,0.15
2021,6,28,15,30,0,568,0.15
2021,6,28,16,30,0,349,0.15
2021,6,28,17,30,0,125,0.15
2021,6,28,18,30,0,0,0.15
2021,6,28,19,30,0,0,0.15
2021,6,28,20,30,0,0,0.15
2021,6,28,21,30,0,0,0.15
2021,6,28,22,30,0,0,0.15
2021,6,28,23,30,0,0,0.15
2021,6,29,0,30,0,0,0.15
2021,6,29,1,30,0,0,0.15
2021,6,29,2,30,0,0,0.15
2021,6,29,3,30,0,0,0.15
2021,6,29,4,30,0,0,0.15
2021,6,29,5,30,0,0,0.15
2021,6,29,6,30,0,61,0.15
2021,6,29,7,30,0,265,0.15
2021,6,29,8,30,0,493,0.15
2021,6,29,9,30,0,686,0.15
2021,6,29,10,30,0,828,0.15
2021,6,29,11,30,0,908,0.15
2021,6,29,12,30,0,918,0.15
2021,6,29,13,30,0,856,0.15
2021,6,29,14,30,0,665,0.15
2021,6,29,15,30,3,426,0.15
2021,6,29,16,30,3,257,0.15
2021,6,29,17,30,3,91,0.15
2021,6,29,18,30,3,0,0.15
2021,6,29,19,30,7,0,0.15
2021,6,29,20,30,7,0,0.15
2021,6,29,21,30,7,0,0.15
2021,6,29,22,30,7,0,0.15
2021,6,29,23,30,7,0,0.15
2021,6,30,0,30,7,0,0.15
2021,6,30,1,30,7,0,0.15
2021,6,30,2,30,7,0,0.15
2021,6,30,3,30,7,0,0.15
2021,6,30,4,30,7,0,0.15
2021,6,30,5,30,7,0,0.15
2021,6,30,6,30,7,47,0.15
2021,6,30,7,30,7,237,0.15
2021,6,30,8,30,7,448,0.15
2021,6,30,9,30,8,610,0.15
2021,6,30,10,30,7,624,0.15
2021,6,30,11,30,7,675,0.15
2021,6,30,12,30,7,563,0.15
2021,6,30,13,30,7,589,0.15
2021,6,30,14,30,7,468,0.15
2021,6,30,15,30,7,472,0.15
2021,6,30,16,30,7,289,0.15
2021,6,30,17,30,7,96,0.15
2021,6,30,18,30,7,0,0.15
2021,6,30,19,30,0,0,0.15
2021,6,30,20,30,0,0,0.15
2021,6,30,21,30,0,0,0.15
2021,6,30,22,30,0,0,0.15
2021,6,30,23,30,0,0,0.15
2021,7,1,0,30,0,0,0.15
2021,7,1,1,30,0,0,0.15
2021,7,1,2,30,0,0,0.15
2021,7,1,3,30,0,0,0.15
2021,7,1,4,30,0,0,0.15
2021,7,1,5,30,0,0,0.15
2021,7,1,6,30,0,66,0.15
2021,7,1,7,30,0,284,0.15
2021,7,1,8,30,0,513,0.15
2021,7,1,9,30,0,710,0.15
2021,7,1,10,30,0,852,0.15
2021,7,1,11,30,3,777,0.15
2021,7,1,12,30,3,765,0.15
2021,7,1,13,30,8,420,0.15
2021,7,1,14,30,3,497,0.15
2021,7,1,15,30,0,570,0.15
2021,7,1,16,30,0,351,0.15
2021,7,1,17,30,0,127,0.15
2021,7,1,18,30,0,0,0.15
2021,7,1,19,30,3,0,0.15
2021,7,1,20,30,3,0,0.15
2021,7,1,21,30,3,0,0.15
2021,7,1,22,30,3,0,0.15
2021,7,1,23,30,3,0,0.15
2021,7,2,0,30,3,0,0.15
2021,7,2,1,30,3,0,0.15
2021,7,2,2,30,3,0,0.15
2021,7,2,3,30,3,0,0.15
2021,7,2,4,30,3,0,0.15
2021,7,2,5,30,3,0,0.15
2021,7,2,6,30,3,49,0.15
2021,7,2,7,30,3,232,0.15
2021,7,2,8,30,3,434,0.15
2021,7,2,9,30,0,651,0.15
2021,7,2,10,30,0,854,0.15
2021,7,2,11,30,0,912,0.15
2021,7,2,12,30,0,947,0.15
2021,7,2,13,30,0,883,0.15
2021,7,2,14,30,0,730,0.15
2021,7,2,15,30,0,553,0.15
2021,7,2,16,30,0,333,0.15
2021,7,2,17,30,0,117,0.15
2021,7,2,18,30,0,0,0.15
2021,7,2,19,30,0,0,0.15
2021,7,2,20,30,0,0,0.15
2021,7,2,21,30,0,0,0.15
2021,7,2,22,30,0,0,0.15
2021,7,2,23,30,0,0,0.15
2021,7,3,0,30,0,0,0.15
2021,7,3,1,30,0,0,0.15
2021,7,3,2,30,0,0,0.15
2021,7,3,3,30,0,0,0.15
2021,7,3,4,30,0,0,0.15
2021,7,3,5,30,0,0,0.15
2021,7,3,6,30,0,66,0.15
2021,7,3,7,30,0,285,0.15
2021,7,3,8,30,0,513,0.15
2021,7,3,9,30,0,711,0.15
2021,7,3,10,30,0,856,0.15
2021,7,3,11,30,3,687,0.15
2021,7,3,12,30,3,742,0.15
2021,7,3,13,30,0,864,0.15
2021,7,3,14,30,5,266,0.15
2021,7,3,15,30,3,394,0.15
2021,7,3,16,30,3,208,0.15
2021,7,3,17,30,3,71,0.15
2021,7,3,18,30,3,0,0.15
2021,7,3,19,30,0,0,0.15
2021,7,3,20,30,0,0,0.15
2021,7,3,21,30,0,0,0.15
2021,7,3,22,30,0,0,0.15
2021,7,3,23,30,0,0,0.15
2021,7,4,0,30,0,0,0.15
2021,7,4,1,30,0,0,0.15
2021,7,4,2,30,0,0,0.15
2021,7,4,3,30,0,0,0.15
2021,7,4,4,30,0,0,0.15
2021,7,4,5,30,0,0,0.15
2021,7,4,6,30,0,67,0.15
2021,7,4,7,30,0,289,0.15
2021,7,4,8,30,0,519,0.15
2021,7,4,9,30,0,717,0.15
2021,7,4,10,30,0,864,0.15
2021,7,4,11,30,3,728,0.15
2021,7,4,12,30,3,749,0.15
2021,7,4,13,30,8,600,0.15
2021,7,4,14,30,5,307,0.15
2021,7,4,15,30,4,262,0.15
2021,7,4,16,30,4,158,0.15
2021,7,4,17,30,4,44,0.15
2021,7,4,18,30,4,0,0.15
2021,7,4,19,30,0,0,0.15
2021,7,4,20,30,0,0,0.15
2021,7,4,21,30,0,0,0.15
2021,7,4,22,30,0,0,0.15
2021,7,4,23,30,0,0,0.15
2021,7,5,0,30,0,0,0.15
2021,7,5,1,30,0,0,0.15
2021,7,5,2,30,0,0,0.15
2021,7,5,3,30,0,0,0.15
2021,7,5,4,30,0,0,0.15
2021,7,5,5,30,0,0,0.15
2021,7,5,6,30,0,67,0.15
2021,7,5,7,30,0,289,0.15
2021,7,5,8,30,0,520,0.15
2021,7,5,9,30,0,717,0.15
2021,7,5,10,30,3,734,0.15
2021,7,5,11,30,3,781,0.15
2021,7,5,12,30,4,372,0.15
2021,7,5,13,30,3,624,0.15
2021,7,5,14,30,3,486,0.15
2021,7,5,15,30,5,336,0.15
2021,7,5,16,30,5,197,0.15
2021,7,5,17,30,5,62,0.15
2021,7,5,18,30,5,0,0.15
2021,7,5,19,30,0,0,0.15
2021,7,5,20,30,0,0,0.15
2021,7,5,21,30,0,0,0.15
2021,7,5,22,30,0,0,0.15
2021,7,5,23,30,0,0,0.15
2021,7,6,0,30,0,0,0.15
2021,7,6,1,30,0,0,0.15
2021,7,6,2,30,0,0,0.15
2021,7,6,3,30,0,0,0.15
2021,7,6,4,30,0,0,0.15
2021,7,6,5,30,0,0,0.15
2021,7,6,6,30,0,65,0.15
2021,7,6,7,30,0,284,0.15
2021,7,6,8,30,0,514,0.15
2021,7,6,9,30,0,714,0.15
2021,7,6,10,30,0,862,0.15
2021,7,6,11,30,0,945,0.15
2021,7,6,12,30,0,956,0.15
2021,7,6,13,30,0,859,0.15
2021,7,6,14,30,3,513,0.15
2021,7,6,15,30,3,450,0.15
2021,7,6,16,30,3,253,0.15
2021,7,6,17,30,3,88,0.15
2021,7,6,18,30,3,0,0.15
2021,7,6,19,30,0,0,0.15
2021,7,6,20,30,0,0,0.15
2021,7,6,21,30,0,0,0.15
2021,7,6,22,30,0,0,0.15
2021,7,6,23,30,0,0,0.15
2021,7,7,0,30,0,0,0.15
2021,7,7,1,30,0,0,0.15
2021,7,7,2,30,0,0,0.15
2021,7,7,3,30,0,0,0.15
2021,7,7,4,30,0,0,0.15
2021,7,7,5,30,0,0,0.15
2021,7,7,6,30,0,63,0.15
2021,7,7,7,30,0,282,0.15
2021,7,7,8,30,0,511,0.15
2021,7,7,9,30,0,706,0.15
2021,7,7,10,30,0,847,0.15
2021,7,7,11,30,3,848,0.15
2021,7,7,12,30,0,878,0.15
2021,7,7,13,30,3,628,0.15
2021,7,7,14,30,3,711,0.15
2021,7,7,15,30,0,564,0.15
2021,7,7,16,30,0,345,0.15
2021,7,7,17,30,0,124,0.15
2021,7,7,18,30,0,0,0.15
2021,7,7,19,30,4,0,0.15
2021,7,7,20,30,4,0,0.15
2021,7,7,21,30,4,0,0.15
2021,7,7,22,30,4,0,0.15
2021,7,7,23,30,4,0,0.15
2021,7,8,0,30,4,0,0.15
2021,7,8,1,30,4,0,0.15
2021,7,8,2,30,4,0,0.15
2021,7,8,3,30,4,0,0.15
2021,7,8,4,30,4,0,0.15
2021,7,8,5,30,4,0,0.15
2021,7,8,6,30,4,22,0.15
2021,7,8,7,30,4,136,0.15
2021,7,8,8,30,4,264,0.15
2021,7,8,9,30,4,358,0.15
2021,7,8,10,30,0,815,0.15
2021,7,8,11,30,0,895,0.15
2021,7,8,12,30,8,513,0.15
2021,7,8,13,30,5,298,0.15
2021,7,8,14,30,3,448,0.15
2021,7,8,15,30,3,516,0.15
2021,7,8,16,30,3,300,0.15
2021,7,8,17,30,3,101,0.15
2021,7,8,18,30,3,0,0.15
2021,7,8,19,30,8,0,0.15
2021,7,8,20,30,8,0,0.15
2021,7,8,21,30,8,0,0.15
2021,7,8,22,30,8,0,0.15
2021,7,8,23,30,8,0,0.15
2021,7,9,0,30,8,0,0.15
2021,7,9,1,30,8,0,0.15
2021,7,9,2,30,8,0,0.15
2021,7,9,3,30,8,0,0.15
2021,7,9,4,30,8,0,0.15
2021,7,9,5,30,8,0,0.15
2021,7,9,6,30,8,41,0.15
2021,7,9,7,30,8,209,0.15
2021,7,9,8,30,8,397,0.15
2021,7,9,9,30,8,523,0.15
2021,7,9,10,30,8,686,0.15
2021,7,9,11,30,8,849,0.15
2021,7,9,12,30,8,809,0.15
2021,7,9,13,30,8,260,0.15
2021,7,9,14,30,8,374,0.15
2021,7,9,15,30,6,129,0.15
2021,7,9,16,30,6,83,0.15
2021,7,9,17,30,6,42,0.15
2021,7,9,18,30,6,0,0.15
2021,7,9,19,30,8,0,0.16
2021,7,9,20,30,8,0,0.16
2021,7,9,21,30,8,0,0.16
2021,7,9,22,30,8,0,0.16
2021,7,9,23,30,8,0,0.16
2021,7,10,0,30,8,0,0.16
2021,7,10,1,30,8,0,0.16
2021,7,10,2,30,8,0,0.16
2021,7,10,3,30,8,0,0.16
2021,7,10,4,30,8,0,0.16
2021,7,10,5,30,8,0,0.16
2021,7,10,6,30,8,34,0.16
2021,7,10,7,30,8,148,0.16
2021,7,10,8,30,8,307,0.16
2021,7,10,9,30,3,326,0.16
2021,7,10,10,30,8,488,0.16
2021,7,10,11,30,3,432,0.16
2021,7,10,12,30,0,937,0.16
2021,7,10,13,30,3,582,0.16
2021,7,10,14,30,3,454,0.16
2021,7,10,15,30,3,413,0.16
2021,7,10,16,30,3,256,0.16
2021,7,10,17,30,3,87,0.16
2021,7,10,18,30,3,0,0.16
2021,7,10,19,30,0,0,0.16
2021,7,10,20,30,0,0,0.16
2021,7,10,21,30,0,0,0.16
2021,7,10,22,30,0,0,0.16
2021,7,10,23,30,0,0,0.16
2021,7,11,0,30,0,0,0.16
2021,7,11,1,30,0,0,0.16
2021,7,11,2,30,0,0,0.16
2021,7,11,3,30,0,0,0.16
2021,7,11,4,30,0,0,0.16
2021,7,11,5,30,0,0,0.16
2021,7,11,6,30,0,61,0.16
2021,7,11,7,30,0,279,0.16
2021,7,11,8,30,0,509,0.16
2021,7,11,9,30,0,710,0.16
2021,7,11,10,30,8,757,0.16
2021,7,11,11,30,0,944,0.16
2021,7,11,12,30,3,738,0.16
2021,7,11,13,30,3,700,0.16
2021,7,11,14,30,4,294,0.16
2021,7,11,15,30,3,367,0.16
2021,7,11,16,30,3,231,0.16
2021,7,11,17,30,3,80,0.16
2021,7,11,18,30,3,0,0.16
2021,7,11,19,30,3,0,0.16
2021,7,11,20,30,3,0,0.16
2021,7,11,21,30,3,0,0.16
2021,7,11,22,30,3,0,0.16
2021,7,11,23,30,3,0,0.16
2021,7,12,0,30,3,0,0.16
2021,7,12,1,30,3,0,0.16
2021,7,12,2,30,3,0,0.16
2021,7,12,3,30,3,0,0.16
2021,7,12,4,30,3,0,0.16
2021,7,12,5,30,3,0,0.16
2021,7,12,6,30,3,28,0.16
2021,7,12,7,30,3,139,0.16
2021,7,12,8,30,3,292,0.16
2021,7,12,9,30,3,456,0.16
2021,7,12,10,30,8,632,0.16
2021,7,12,11,30,3,681,0.16
2021,7,12,12,30,3,531,0.16
2021,7,12,13,30,8,680,0.16
2021,7,12,14,30,3,441,0.16
2021,7,12,15,30,0,566,0.16
2021,7,12,16,30,0,351,0.16
2021,7,12,17,30,0,129,0.16
2021,7,12,18,30,0,0,0.16
2021,7,12,19,30,8,0,0.16
2021,7,12,20,30,8,0,0.16
2021,7,12,21,30,8,0,0.16
2021,7,12,22,30,8,0,0.16
2021,7,12,23,30,8,0,0.16
2021,7,13,0,30,8,0,0.16
2021,7,13,1,30,8,0,0.16
2021,7,13,2,30,8,0,0.16
2021,7,13,3,30,8,0,0.16
2021,7,13,4,30,8,0,0.16
2021,7,13,5,30,8,0,0.16
2021,7,13,6,30,8,54,0.16
2021,7,13,7,30,8,249,0.16
2021,7,13,8,30,8,464,0.16
2021,7,13,9,30,8,626,0.16
2021,7,13,10,30,8,785,0.16
2021,7,13,11,30,8,732,0.16
2021,7,13,12,30,7,783,0.16
2021,7,13,13,30,8,272,0.16
2021,7,13,14,30,7,350,0.16
2021,7,13,15,30,7,402,0.16
2021,7,13,16,30,7,240,0.16
2021,7,13,17,30,7,86,0.16
2021,7,13,18,30,7,0,0.16
2021,7,13,19,30,0,0,0.16
2021,7,13,20,30,0,0,0.16
2021,7,13,21,30,0,0,0.16
2021,7,13,22,30,0,0,0.16
2021,7,13,23,30,0,0,0.16
2021,7,14,0,30,0,0,0.16
2021,7,14,1,30,0,0,0.16
2021,7,14,2,30,0,0,0.16
2021,7,14,3,30,0,0,0.16
2021,7,14,4,30,0,0,0.16
2021,7,14,5,30,0,0,0.16
2021,7,14,6,30,0,58,0.16
2021,7,14,7,30,0,275,0.16
2021,7,14,8,30,0,505,0.16
2021,7,14,9,30,0,662,0.16
2021,7,14,10,30,0,647,0.16
2021,7,14,11,30,0,930,0.16
2021,7,14,12,30,0,937,0.16
2021,7,14,13,30,8,819,0.16
2021,7,14,14,30,0,742,0.16
2021,7,14,15,30,0,562,0.16
2021,7,14,16,30,0,346,0.16
2021,7,14,17,30,0,126,0.16
2021,7,14,18,30,0,0,0.16
2021,7,14,19,30,0,0,0.16
2021,7,14,20,30,0,0,0.16
2021,7,14,21,30,0,0,0.16
2021,7,14,22,30,0,0,0.16
2021,7,14,23,30,0,0,0.16
2021,7,15,0,30,0,0,0.16
2021,7,15,1,30,0,0,0.16
2021,7,15,2,30,0,0,0.16
2021,7,15,3,30,0,0,0.16
2021,7,15,4,30,0,0,0.16
2021,7,15,5,30,0,0,0.16
2021,7,15,6,30,0,58,0.16
2021,7,15,7,30,0,276,0.16
2021,7,15,8,30,0,509,0.16
2021,7,15,9,30,0,711,0.16
2021,7,15,10,30,0,862,0.16
2021,7,15,11,30,0,947,0.16
2021,7,15,12,30,0,943,0.16
2021,7,15,13,30,8,809,0.16
2021,7,15,14,30,8,682,0.16
2021,7,15,15,30,0,546,0.16
2021,7,15,16,30,0,330,0.16
2021,7,15,17,30,0,121,0.16
2021,7,15,18,30,0,0,0.16
2021,7,15,19,30,7,0,0.16
2021,7,15,20,30,7,0,0.16
2021,7,15,21,30,7,0,0.16
2021,7,15,22,30,7,0,0.16
2021,7,15,23,30,7,0,0.16
2021,7,16,0,30,7,0,0.16
2021,7,16,1,30,7,0,0.16
2021,7,16,2,30,7,0,0.16
2021,7,16,3,30,7,0,0.16
2021,7,16,4,30,7,0,0.16
2021,7,16,5,30,7,0,0.16
2021,7,16,6,30,7,42,0.16
2021,7,16,7,30,7,236,0.16
2021,7,16,8,30,7,458,0.16
2021,7,16,9,30,7,568,0.16
2021,7,16,10,30,7,645,0.16
2021,7,16,11,30,7,737,0.16
2021,7,16,12,30,7,916,0.16
2021,7,16,13,30,0,864,0.16
2021,7,16,14,30,8,503,0.16
2021,7,16,15,30,8,428,0.16
2021,7,16,16,30,8,242,0.16
2021,7,16,17,30,8,86,0.16
2021,7,16,18,30,8,0,0.16
2021,7,16,19,30,0,0,0.16
2021,7,16,20,30,0,0,0.16
2021,7,16,21,30,0,0,0.16
2021,7,16,22,30,0,0,0.16
2021,7,16,23,30,0,0,0.16
2021,7,17,0,30,0,0,0.16
2021,7,17,1,30,0,0,0.16
2021,7,17,2,30,0,0,0.16
2021,7,17,3,30,0,0,0.16
2021,7,17,4,30,0,0,0.16
2021,7,17,5,30,0,0,0.16
2021,7,17,6,30,0,51,0.16
2021,7,17,7,30,0,254,0.16
2021,7,17,8,30,0,478,0.16
2021,7,17,9,30,0,685,0.16
2021,7,17,10,30,0,842,0.16
2021,7,17,11,30,7,587,0.16
2021,7,17,12,30,8,684,0.16
2021,7,17,13,30,3,578,0.16
2021,7,17,14,30,3,429,0.16
2021,7,17,15,30,3,456,0.16
2021,7,17,16,30,3,261,0.16
2021,7,17,17,30,3,89,0.16
2021,7,17,18,30,3,0,0.16
2021,7,17,19,30,0,0,0.16
2021,7,17,20,30,0,0,0.16
2021,7,17,21,30,0,0,0.16
2021,7,17,22,30,0,0,0.16
2021,7,17,23,30,0,0,0.16
2021,7,18,0,30,0,0,0.16
2021,7,18,1,30,0,0,0.16
2021,7,18,2,30,0,0,0.16
2021,7,18,3,30,0,0,0.16
2021,7,18,4,30,0,0,0.16
2021,7,18,5,30,0,0,0.16
2021,7,18,6,30,0,50,0.16
2021,7,18,7,30,0,252,0.16
2021,7,18,8,30,0,493,0.16
2021,7,18,9,30,3,597,0.16
2021,7,18,10,30,3,576,0.16
2021,7,18,11,30,3,421,0.16
2021,7,18,12,30,3,750,0.16
2021,7,18,13,30,7,611,0.16
2021,7,18,14,30,7,430,0.16
2021,7,18,15,30,4,221,0.16
2021,7,18,16,30,4,112,0.16
2021,7,18,17,30,4,27,0.16
2021,7,18,18,30,4,0,0.16
2021,7,18,19,30,0,0,0.16
2021,7,18,20,30,0,0,0.16
2021,7,18,21,30,0,0,0.16
2021,7,18,22,30,0,0,0.16
2021,7,18,23,30,0,0,0.16
2021,7,19,0,30,0,0,0.16
2021,7,19,1,30,0,0,0.16
2021,7,19,2,30,0,0,0.16
2021,7,19,3,30,0,0,0.16
2021,7,19,4,30,0,0,0.16
2021,7,19,5,30,0,0,0.16
2021,7,19,6,30,0,57,0.16
2021,7,19,7,30,0,275,0.16
2021,7,19,8,30,0,508,0.16
2021,7,19,9,30,0,711,0.16
2021,7,19,10,30,0,686,0.16
2021,7,19,11,30,0,950,0.16
2021,7,19,12,30,0,965,0.16
2021,7,19,13,30,0,905,0.16
2021,7,19,14,30,0,778,0.16
2021,7,19,15,30,0,594,0.16
2021,7,19,16,30,0,371,0.16
2021,7,19,17,30,0,139,0.16
2021,7,19,18,30,0,0,0.16
2021,7,19,19,30,0,0,0.16
2021,7,19,20,30,0,0,0.16
2021,7,19,21,30,0,0,0.16
2021,7,19,22,30,0,0,0.16
2021,7,19,23,30,0,0,0.16
2021,7,20,0,30,0,0,0.16
2021,7,20,1,30,0,0,0.16
2021,7,20,2,30,0,0,0.16
2021,7,20,3,30,0,0,0.16
2021,7,20,4,30,0,0,0.16
2021,7,20,5,30,0,0,0.16
2021,7,20,6,30,0,59,0.16
2021,7,20,7,30,0,280,0.16
2021,7,20,8,30,0,514,0.16
2021,7,20,9,30,0,716,0.16
2021,7,20,10,30,0,864,0.16
2021,7,20,11,30,0,951,0.16
2021,7,20,12,30,0,965,0.16
2021,7,20,13,30,0,905,0.16
2021,7,20,14,30,0,778,0.16
2021,7,20,15,30,0,593,0.16
2021,7,20,16,30,0,370,0.16
2021,7,20,17,30,0,138,0.16
2021,7,20,18,30,0,0,0.16
2021,7,20,19,30,8,0,0.16
2021,7,20,20,30,8,0,0.16
2021,7,20,21,30,8,0,0.16
2021,7,20,22,30,8,0,0.16
2021,7,20,23,30,8,0,0.16
2021,7,21,0,30,8,0,0.16
2021,7,21,1,30,8,0,0.16
2021,7,21,2,30,8,0,0.16
2021,7,21,3,30,8,0,0.16
2021,7,21,4,30,8,0,0.16
2021,7,21,5,30,8,0,0.16
2021,7,21,6,30,8,35,0.16
2021,7,21,7,30,8,159,0.16
2021,7,21,8,30,8,297,0.16
2021,7,21,9,30,8,460,0.16
2021,7,21,10,30,5,440,0.16
2021,7,21,11,30,3,871,0.16
2021,7,21,12,30,3,881,0.16
2021,7,21,13,30,3,708,0.16
2021,7,21,14,30,4,327,0.16
2021,7,21,15,30,3,427,0.16
2021,7,21,16,30,3,248,0.16
2021,7,21,17,30,3,88,0.16
2021,7,21,18,30,3,0,0.16
2021,7,21,19,30,7,0,0.16
2021,7,21,20,30,7,0,0.16
2021,7,21,21,30,7,0,0.16
2021,7,21,22,30,7,0,0.16
2021,7,21,23,30,7,0,0.16
2021,7,22,0,30,7,0,0.16
2021,7,22,1,30,7,0,0.16
2021,7,22,2,30,7,0,0.16
2021,7,22,3,30,7,0,0.16
2021,7,22,4,30,7,0,0.16
2021,7,22,5,30,7,0,0.16
2021,7,22,6,30,7,41,0.16
2021,7,22,7,30,7,227,0.16
2021,7,22,8,30,7,433,0.16
